country,question_id,gps_dimension,response_type,option_code,option_label,count,n_valid,n_country,prob,polarity,question_text
ARG,Q179,negrecip,scale_1_10,5,5,48,983,1003,0.048830111902339775,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q179,negrecip,scale_1_10,6,6,25,983,1003,0.0254323499491353,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q179,negrecip,scale_1_10,7,7,21,983,1003,0.021363173957273652,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q179,negrecip,scale_1_10,8,8,8,983,1003,0.008138351983723296,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q179,negrecip,scale_1_10,9,9,4,983,1003,0.004069175991861648,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q179,negrecip,scale_1_10,10,Always justifiable,0,983,1003,0.0,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,1,Never justifiable,496,962,1003,0.5155925155925156,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,2,2,32,962,1003,0.033264033264033266,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,3,3,43,962,1003,0.0446985446985447,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,4,4,54,962,1003,0.056133056133056136,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,5,5,96,962,1003,0.0997920997920998,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,6,6,72,962,1003,0.07484407484407485,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,7,7,56,962,1003,0.058212058212058215,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,8,8,34,962,1003,0.035343035343035345,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,9,9,16,962,1003,0.016632016632016633,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
ARG,Q195,negrecip,scale_1_10,10,Always justifiable,63,962,1003,0.06548856548856549,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
BRA,Q12,posrecip,multiple_response_max_5,1,Yes,1084,1762,1762,0.6152099886492622,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
BRA,Q12,posrecip,multiple_response_max_5,2,No,678,1762,1762,0.3847900113507378,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
BRA,Q13,patience,multiple_response_max_5,1,Yes,317,1762,1762,0.17990919409761635,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
BRA,Q13,patience,multiple_response_max_5,2,No,1445,1762,1762,0.8200908059023837,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
BRA,Q14,patience,multiple_response_max_5,1,Yes,411,1762,1762,0.23325766174801363,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
BRA,Q14,patience,multiple_response_max_5,2,No,1351,1762,1762,0.7667423382519863,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
BRA,Q43,patience,single_choice_3,1,Good thing,600,1705,1762,0.3519061583577713,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
BRA,Q43,patience,single_choice_3,2,Don't mind,402,1705,1762,0.23577712609970675,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
BRA,Q43,patience,single_choice_3,3,Bad thing,703,1705,1762,0.41231671554252197,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
BRA,Q50,patience,scale_1_10,1,Completely dissatisfied,170,1748,1762,0.09725400457665904,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,2,2,47,1748,1762,0.02688787185354691,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,3,3,102,1748,1762,0.05835240274599542,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,4,4,115,1748,1762,0.06578947368421052,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,5,5,324,1748,1762,0.1853546910755149,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,6,6,184,1748,1762,0.10526315789473684,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,7,7,232,1748,1762,0.13272311212814644,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,8,8,209,1748,1762,0.11956521739130435,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,9,9,86,1748,1762,0.04919908466819222,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q50,patience,scale_1_10,10,Completely satisfied,279,1748,1762,0.15961098398169338,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
BRA,Q57,trust,single_choice_2,1,Most people can be trusted,115,1730,1762,0.06647398843930635,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
BRA,Q57,trust,single_choice_2,2,Need to be very careful,1615,1730,1762,0.9335260115606936,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
BRA,Q58,trust,single_choice_4,1,Trust completely,1003,1752,1762,0.5724885844748858,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
BRA,Q58,trust,single_choice_4,2,Trust somewhat,583,1752,1762,0.3327625570776256,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
BRA,Q58,trust,single_choice_4,3,Do not trust very much,126,1752,1762,0.07191780821917808,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
BRA,Q58,trust,single_choice_4,4,Do not trust at all,40,1752,1762,0.0228310502283105,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
BRA,Q59,trust,single_choice_4,1,Trust completely,206,1723,1762,0.1195589088798607,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
BRA,Q59,trust,single_choice_4,2,Trust somewhat,727,1723,1762,0.4219384793964016,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
BRA,Q59,trust,single_choice_4,3,Do not trust very much,460,1723,1762,0.2669762042948346,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
BRA,Q59,trust,single_choice_4,4,Do not trust at all,330,1723,1762,0.1915264074289031,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
BRA,Q60,trust,single_choice_4,1,Trust completely,206,1740,1762,0.11839080459770115,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
