arm,country,item,dimension,raw,normalized,human_available,tvd
base_fixed_USA,BRA,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.27651669326215023
persona,BRA,Q69,trust,2.1767420074391053,0.39224733581303511,True,0.54434969617963214
uniform,BRA,Q69,trust,2.5,0.5,True,0.18293146622896722
human,BRA,Q69,trust,2.4508537053470327,0.48361790178234426,True,0
adapter,BRA,Q70,trust,2.5151674437861358,0.50505581459537863,True,0.35994246114494222
adapter_persona,BRA,Q70,trust,2.0957761757121931,0.36525872523739772,True,0.56288033623984535
armA,BRA,Q70,trust,2.4986554306233302,0.49955181020777673,True,0.14960721460378285
armB,BRA,Q70,trust,1,0,True,0.759993676651183
base,BRA,Q70,trust,2.7866415517141689,0.59554718390472294,True,0.31400945259091417
base_fixed_USA,BRA,Q70,trust,2.8090073137919416,0.60300243793064723,True,0.31940411461587781
persona,BRA,Q70,trust,2.1520437134200363,0.38401457114001208,True,0.55407114229149812
uniform,BRA,Q70,trust,2.5,0.5,True,0.1494726130834175
human,BRA,Q70,trust,2.4047579803799617,0.4682526601266539,True,0
adapter,BRA,Q71,trust,2.0607841493397068,0.35359471644656892,True,0.71589665838833949
adapter_persona,BRA,Q71,trust,2.1122482476809843,0.37074941589366145,True,0.58531131708314565
armA,BRA,Q71,trust,2.4986554306233302,0.49955181020777673,True,0.29634101981108368
armB,BRA,Q71,trust,1,0,True,0.45325546473098843
base,BRA,Q71,trust,2.2931154250837391,0.43103847502791304,True,0.56295415151117623
base_fixed_USA,BRA,Q71,trust,2.2980648346585788,0.43268827821952627,True,0.56277448897840676
persona,BRA,Q71,trust,2.0749765299915466,0.35832550999718221,True,0.65870374965947531
uniform,BRA,Q71,trust,2.5,0.5,True,0.29674453526901157
human,BRA,Q71,trust,1.71322475132514,0.23774158377504664,True,0
adapter,BRA,Q73,trust,2.1731089276193014,0.39103630920643379,True,0.63625603576650058
adapter_persona,BRA,Q73,trust,2.1546514465431503,0.38488381551438344,True,0.56519794860789407
armA,BRA,Q73,trust,2.4986554306233302,0.49955181020777673,True,0.37568868115681442
armB,BRA,Q73,trust,1,0,True,0.37390780338525764
base,BRA,Q73,trust,2.5145573184215801,0.50485243947386005,True,0.61676924004265521
base_fixed_USA,BRA,Q73,trust,2.4940816124279097,0.49802720414263657,True,0.61670244856171919
persona,BRA,Q73,trust,2.1037698002117291,0.36792326673724302,True,0.58939582369068211
uniform,BRA,Q73,trust,2.5,0.5,True,0.37609219661474236
human,BRA,Q73,trust,1.5486388920077254,0.18287963066924182,True,0
adapter,BRA,Q81,posrecip,2.8215362123390064,0.60717873744633544,True,0.33206299973502751
adapter_persona,BRA,Q81,posrecip,2.6678118040754564,0.55593726802515209,True,0.2659516016056146
armA,BRA,Q81,posrecip,2.6756190955638885,0.55853969852129615,True,0.19338979739904555
armB,BRA,Q81,posrecip,4,1,True,0.7926058961823832
base,BRA,Q81,posrecip,2.9379301600301284,0.6459767200100428,True,0.34282669110099911
base_fixed_USA,BRA,Q81,posrecip,2.933953426269869,0.64465114208995633,True,0.33008976791286998
persona,BRA,Q81,posrecip,2.8082833273588017,0.60276110911960057,True,0.22171055476692969
uniform,BRA,Q81,posrecip,2.5,0.5,True,0.20837227476987907
human,BRA,Q81,posrecip,2.7494081779940145,0.58313605933133816,True,0
adapter,BRA,Q99,altruism,0.20596896812396914,0.10298448406198457,True,0.14289437279999498
adapter_persona,BRA,Q99,altruism,1.0657032593866547,0.53285162969332733,True,0.80271143870591022
armA,BRA,Q99,altruism,1.2321798801422119,0.61608994007110596,True,0.73882363912411486
armB,BRA,Q99,altruism,2,1,True,0.98250092417267987
base,BRA,Q99,altruism,1.3304804228972185,0.66524021144860923,True,0.73283987989930188
base_fixed_USA,BRA,Q99,altruism,1.2792851299000041,0.63964256495000205,True,0.71284354544411155
persona,BRA,Q99,altruism,0.3827874522109424,0.1913937261054712,True,0.30875978965614476
uniform,BRA,Q99,altruism,1,0.5,True,0.62954165861598199
human,BRA,Q99,altruism,0.054624083878004798,0.027312041939002399,True,0
adapter,BRA,Q101,altruism,0.31570595004006791,0.15785297502003395,True,0.20193394509925397
adapter_persona,BRA,Q101,altruism,1.1568070156283741,0.57840350781418703,True,0.78598244066055067
armA,BRA,Q101,altruism,1.2321798801422119,0.61608994007110596,True,0.67708775776108987
armB,BRA,Q101,altruism,2,1,True,0.93442751667910717
base,BRA,Q101,altruism,1.2246439946807794,0.61232199734038972,True,0.65088583491709673
base_fixed_USA,BRA,Q101,altruism,1.2169858475220729,0.60849292376103647,True,0.65122623087212061
persona,BRA,Q101,altruism,0.68795376938654318,0.34397688469327159,True,0.46379036704847143
uniform,BRA,Q101,altruism,1,0.5,True,0.567805777252957
human,BRA,Q101,altruism,0.16443337273460248,0.082216686367301242,True,0
adapter,BRA,Q103,altruism,0.086577338785327113,0.043288669392663556,True,0.029596668776146088
adapter_persona,BRA,Q103,altruism,0.92302559489546143,0.46151279744773072,True,0.64094416817849409
armA,BRA,Q103,altruism,1.2321798801422119,0.61608994007110596,True,0.70369940100665529
armB,BRA,Q103,altruism,2,1,True,0.95336127546913429
base,BRA,Q103,altruism,0.65825133364359478,0.32912566682179739,True,0.3280921250022828
base_fixed_USA,BRA,Q103,altruism,0.64442636526289543,0.32221318263144771,True,0.31799174869713254
persona,BRA,Q103,altruism,0.16816062944878102,0.084080314724390509,True,0.0660939147116857
uniform,BRA,Q103,altruism,1,0.5,True,0.59441742049852242
human,BRA,Q103,altruism,0.11888797069900989,0.059443985349504944,True,0
adapter,BRA,Q106,risktaking,5.3786904720100086,0.48652116355666764,True,0.7299572458802428
adapter_persona,BRA,Q106,risktaking,5.354632514577558,0.48384805717528423,True,0.54879355338931191
armA,BRA,Q106,risktaking,5.3747016042470932,0.48607795602745479,True,0.36120265855371742
armB,BRA,Q106,risktaking,1,0,True,0.69307368968312455
base,BRA,Q106,risktaking,5.3953451262379879,0.48837168069310977,True,0.67139430340732476
base_fixed_USA,BRA,Q106,risktaking,5.406422350591277,0.48960248339903079,True,0.67133850121323169
persona,BRA,Q106,risktaking,5.3860881904750517,0.48734313227500575,True,0.66202004655926583
uniform,BRA,Q106,risktaking,5.5,0.5,True,0.36214622401506258
human,BRA,Q106,risktaking,5.06498777878996,0.45166530875444,True,0
adapter,BRA,Q107,risktaking,5.2046287818282462,0.46718097575869399,True,0.53644462122655445
adapter_persona,BRA,Q107,risktaking,5.0656221649355038,0.45173579610394488,True,0.47461078453362077
armA,BRA,Q107,risktaking,5.3747016042470932,0.48607795602745479,True,0.41095260874324074
armB,BRA,Q107,risktaking,1,0,True,0.7016257056510502
base,BRA,Q107,risktaking,5.6201549906246182,0.51335055451384648,True,0.49186972931017614
base_fixed_USA,BRA,Q107,risktaking,5.6359970598218077,0.51511078442464531,True,0.49395380572539227
persona,BRA,Q107,risktaking,5.5554751598311647,0.50616390664790722,True,0.52160133387820484
uniform,BRA,Q107,risktaking,5.5,0.5,True,0.4118961742045858
human,BRA,Q107,risktaking,4.922348083406912,0.4358164537118791,True,0
adapter,BRA,Q109,risktaking,5.229833426778721,0.46998149186430233,True,0.71151151007848212
adapter_persona,BRA,Q109,risktaking,5.3157743291465556,0.47953048101628393,True,0.60670796757824474
armA,BRA,Q109,risktaking,5.3747016042470932,0.48607795602745479,True,0.43959069940669526
armB,BRA,Q109,risktaking,1,0,True,0.54416668275947189
base,BRA,Q109,risktaking,5.1869282284209106,0.46521424760232338,True,0.68506365319842111
base_fixed_USA,BRA,Q109,risktaking,5.2018321541790646,0.46687023935322941,True,0.68543277710361128
persona,BRA,Q109,risktaking,5.1015027118811584,0.45572252354235093,True,0.62915789312093273
uniform,BRA,Q109,risktaking,5.5,0.5,True,0.44053426486804037
human,BRA,Q109,risktaking,3.7625718240550823,0.30695242489500912,True,0
adapter,BRA,Q174,posrecip,0.0011879054941163001,0.0011879054941163001,True,0.099855282738457563
adapter_persona,BRA,Q174,posrecip,0.015424552053553807,0.015424552053553807,True,0.085618636179020075
armA,BRA,Q174,posrecip,0.67561909556388855,0.67561909556388855,True,0.57457590733131469
armB,BRA,Q174,posrecip,1,1,True,0.89895681176742614
base,BRA,Q174,posrecip,0.0068504800266449006,0.0068504800266449006,True,0.094192708205928954
base_fixed_USA,BRA,Q174,posrecip,0.0062899021368924002,0.0062899021368924002,True,0.094753286095681455
persona,BRA,Q174,posrecip,0.013222821752305101,0.013222821752305101,True,0.08782036648026878
uniform,BRA,Q174,posrecip,0.5,0.5,True,0.39895681176742614
human,BRA,Q174,posrecip,0.10104318823257388,0.10104318823257388,True,0
adapter,BRA,Q176,negrecip,5.7285440408504673,0.52539378231671863,True,0.557630138884327
adapter_persona,BRA,Q176,negrecip,6.2124078028291496,0.57915642253657218,True,0.47495275192045183
armA,BRA,Q176,negrecip,5.3991852104663849,0.4887983567184872,True,0.34658609991629319
armB,BRA,Q176,negrecip,1,0,True,0.68370937672490428
base,BRA,Q176,negrecip,5.5936113303747339,0.51040125893052601,True,0.52339131123406768
base_fixed_USA,BRA,Q176,negrecip,5.5807928879954485,0.50897698755504983,True,0.52378456257240735
persona,BRA,Q176,negrecip,5.5177539687779529,0.5019726631975503,True,0.44076813018263827
uniform,BRA,Q176,negrecip,5.5,0.5,True,0.35272651262878174
human,BRA,Q176,negrecip,4.2318034991378841,0.35908927768198712,True,0
adapter,BRA,Q177,negrecip,9.9409468587489993,0.99343853986099995,True,0.30042307461382139
adapter_persona,BRA,Q177,negrecip,8.4996639543634327,0.83329599492927031,True,0.12936331871495585
armA,BRA,Q177,negrecip,5.3991852104663831,0.48879835671848704,True,0.59137907339966822
armB,BRA,Q177,negrecip,1,0,True,0.94525339065540726
base,BRA,Q177,negrecip,9.051640745751989,0.89462674952799881,True,0.14246516135080511
base_fixed_USA,BRA,Q177,negrecip,9.274825983144984,0.91942510923833154,True,0.17520250312443861
persona,BRA,Q177,negrecip,8.1416113530125482,0.79351237255694984,True,0.20981246560319708
uniform,BRA,Q177,negrecip,5.5,0.5,True,0.58596893159935148
human,BRA,Q177,negrecip,8.5531526032175584,0.83923917813528426,True,0
adapter,BRA,Q178,risktaking,5.4060649129933696,0.48956276811037441,True,0.58754324960091997
adapter_persona,BRA,Q178,risktaking,5.0812549740373978,0.45347277489304422,True,0.58753884106256815
armA,BRA,Q178,risktaking,5.3747016042470932,0.48607795602745479,True,0.46888497138800372
armB,BRA,Q178,risktaking,1,0,True,0.47172090875184736
base,BRA,Q178,risktaking,5.9943905335712824,0.55493228150792029,True,0.64504233286037804
base_fixed_USA,BRA,Q178,risktaking,5.9162516417148865,0.54625018241276513,True,0.6455789184897246
persona,BRA,Q178,risktaking,5.8350273289118775,0.53722525876798644,True,0.65987896853494321
uniform,BRA,Q178,risktaking,5.5,0.5,True,0.46982853684934872
human,BRA,Q178,risktaking,3.551453629850716,0.28349484776119066,True,0
adapter,BRA,Q179,negrecip,9.9766338386435738,0.99740375984928598,True,0.1225171948599688
adapter_persona,BRA,Q179,negrecip,9.445022702326062,0.93833585581400691,True,0.04239359634020981
armA,BRA,Q179,negrecip,5.3991852104663831,0.48879835671848704,True,0.77787302368368305
armB,BRA,Q179,negrecip,1,0,True,0.99071094619436173
base,BRA,Q179,negrecip,9.3965025858390394,0.93294473175989323,True,0.039493383459773525
base_fixed_USA,BRA,Q179,negrecip,9.4510912345383602,0.93901013717092896,True,0.033024528289884184
persona,BRA,Q179,negrecip,9.741745418971707,0.9713050465524119,True,0.099633087732314496
uniform,BRA,Q179,negrecip,5.5,0.5,True,0.7724628818833662
human,BRA,Q179,negrecip,9.467741102438513,0.94086012249316808,True,0
adapter,BRA,Q195,negrecip,4.0330907935585865,0.33701008817317629,True,0.56568034765285802
adapter_persona,BRA,Q195,negrecip,2.5994482728742097,0.17771647476380106,True,0.26296441807929483
armA,BRA,Q195,negrecip,5.3991852104663849,0.4887983567184872,True,0.46154086313107123
armB,BRA,Q195,negrecip,1,0,True,0.52444720744912687
base,BRA,Q195,negrecip,5.5461014634387933,0.5051223848265326,True,0.67972250348540875
base_fixed_USA,BRA,Q195,negrecip,5.5195581846511379,0.50217313162790422,True,0.67745935670926705
persona,BRA,Q195,negrecip,4.2142264295835767,0.35713626995373077,True,0.52825230340870921
uniform,BRA,Q195,negrecip,5.5,0.5,True,0.46227113404324316
human,BRA,Q195,negrecip,4.1537884257798874,0.35042093619776526,True,0
adapter,CHN,Q43,patience,1.9992104738988343,0.49960523694941716,True,0.85972505564682833
adapter_persona,CHN,Q43,patience,1.8966657516400032,0.44833287582000159,True,0.75454404867604818
armA,CHN,Q43,patience,2.1990523338317867,0.59952616691589333,True,0.18462683505133204
armB,CHN,Q43,patience,3,1,True,0.38905829986303631
base,CHN,Q43,patience,1.9772230264275823,0.48861151321379115,True,0.78603004982796421
base_fixed_USA,CHN,Q43,patience,1.9654621002804156,0.48273105014020778,True,0.76489529849280258
persona,CHN,Q43,patience,2.0771981747715946,0.53859908738579731,True,0.54607442836554365
uniform,CHN,Q43,patience,2,0.5,True,0.27760836680363032
human,CHN,Q43,patience,2.3606097379506785,0.68030486897533926,True,0
adapter,CHN,Q50,patience,6.3746768251197441,0.59718631390219379,True,0.64031461223705699
adapter_persona,CHN,Q50,patience,6.8663527320215731,0.65181697022461926,True,0.32601470094763257
armA,CHN,Q50,patience,5.6990523338317862,0.52211692598130954,True,0.25473598356341098
armB,CHN,Q50,patience,10,1,True,0.89654178451051592
base,CHN,Q50,patience,6.2781176192182144,0.58645751324646822,True,0.56492974466985868
base_fixed_USA,CHN,Q50,patience,6.3070745276425102,0.58967494751583449,True,0.57113416293628805
persona,CHN,Q50,patience,6.5398664005759404,0.61554071117510445,True,0.52625540847013197
uniform,CHN,Q50,patience,5.5,0.5,True,0.26713706132670989
human,CHN,Q50,patience,6.4569904308969246,0.60633227009965829,True,0
adapter,CHN,Q57,trust,0.99807326533667262,0.99807326533667262,True,0.35827779437194873
adapter_persona,CHN,Q57,trust,0.0039454076648598015,0.0039454076648598015,True,0.63585006329986404
armA,CHN,Q57,trust,0.77640289068222046,0.77640289068222046,True,0.13660741971749657
armB,CHN,Q57,trust,1,1,True,0.36020452903527611
base,CHN,Q57,trust,0.2689414213699951,0.2689414213699951,True,0.37085404959472879
base_fixed_USA,CHN,Q57,trust,0.24508501313237169,0.24508501313237169,True,0.39471045783235215
persona,CHN,Q57,trust,0.0049054057057219998,0.0049054057057219998,True,0.63489006525900193
uniform,CHN,Q57,trust,0.5,0.5,True,0.13979547096472386
human,CHN,Q57,trust,0.63979547096472389,0.63979547096472389,True,0
adapter,CHN,Q58,trust,3.8519267877113781,0.95064226257045936,True,0.0065949863420502498
adapter_persona,CHN,Q58,trust,3.6358933478860793,0.87863111596202648,True,0.21703896575181986
armA,CHN,Q58,trust,2.7764028906822205,0.59213429689407349,True,0.51297065104811679
armB,CHN,Q58,trust,4,1,True,0.14781363222631935
base,CHN,Q58,trust,3.458967312914293,0.81965577097143105,True,0.3865316540002352
base_fixed_USA,CHN,Q58,trust,3.4583392679043596,0.81944642263478651,True,0.38648085035003593
persona,CHN,Q58,trust,3.8126167470965333,0.9375389156988444,True,0.040552296281009141
uniform,CHN,Q58,trust,2.5,0.5,True,0.60218636777368062
human,CHN,Q58,trust,3.8447524090043519,0.94825080300145059,True,0
adapter,CHN,Q59,trust,3.0021247297183788,0.66737490990612625,True,0.31362760023690234
adapter_persona,CHN,Q59,trust,3.0082557647108765,0.66941858823695888,True,0.2506957413136307
armA,CHN,Q59,trust,2.7764028906822205,0.59213429689407349,True,0.41109577383834134
armB,CHN,Q59,trust,4,1,True,0.84284992900135436
base,CHN,Q59,trust,2.983595522284181,0.6611985074280603,True,0.2243190864115972
base_fixed_USA,CHN,Q59,trust,2.983595522284181,0.6611985074280603,True,0.2243190864115972
persona,CHN,Q59,trust,3.1076406153496325,0.70254687178321085,True,0.10400928632616964
uniform,CHN,Q59,trust,2.5,0.5,True,0.43216619886011942
human,CHN,Q59,trust,2.989086175970082,0.66302872532336066,True,0
adapter,CHN,Q60,trust,3.0372391477326621,0.67907971591088734,True,0.22044465773237401
adapter_persona,CHN,Q60,trust,3.1828587008285725,0.72761956694285745,True,0.095988572924061447
armA,CHN,Q60,trust,2.7764028906822205,0.59213429689407349,True,0.47107799245587412
armB,CHN,Q60,trust,4,1,True,0.86031627345009809
base,CHN,Q60,trust,3.1744187249712632,0.72480624165708774,True,0.11165747686914196
base_fixed_USA,CHN,Q60,trust,3.1939495615702511,0.731316520523417,True,0.11184608196864361
persona,CHN,Q60,trust,3.0833925425972524,0.69446418086575079,True,0.064084951897461551
uniform,CHN,Q60,trust,2.5,0.5,True,0.49214841747765226
human,CHN,Q60,trust,3.0170312967712505,0.67234376559041686,True,0
adapter,CHN,Q61,trust,2.979842408108818,0.65994746936960602,True,0.85428280292645098
adapter_persona,CHN,Q61,trust,2.6595288777504034,0.55317629258346779,True,0.54480146265621865
armA,CHN,Q61,trust,2.7764028906822205,0.59213429689407349,True,0.47595353440946497
armB,CHN,Q61,trust,4,1,True,0.99084285672281458
base,CHN,Q61,trust,2.8862271848811725,0.62874239496039086,True,0.74988099541646391
base_fixed_USA,CHN,Q61,trust,2.8862271848811716,0.62874239496039053,True,0.7498809954164638
persona,CHN,Q61,trust,2.4190091577655521,0.47300305258851738,True,0.29886004112616288
uniform,CHN,Q61,trust,2.5,0.5,True,0.42249817375433762
human,CHN,Q61,trust,1.9503205317072771,0.31677351056909236,True,0
adapter,CHN,Q62,trust,3.0014070858800053,0.66713569529333505,True,0.80135035945764077
adapter_persona,CHN,Q62,trust,2.9280783737956018,0.64269279126520062,True,0.7245730596198261
armA,CHN,Q62,trust,2.7764028906822205,0.59213429689407349,True,0.40878449445442577
armB,CHN,Q62,trust,4,1,True,0.99363165003478859
base,CHN,Q62,trust,2.9833965110535146,0.66113217035117156,True,0.7689266037792899
base_fixed_USA,CHN,Q62,trust,2.9830138094600915,0.66100460315336385,True,0.76873935708609542
persona,CHN,Q62,trust,2.8444702057191678,0.61482340190638929,True,0.62002769337155528
uniform,CHN,Q62,trust,2.5,0.5,True,0.31224181298626208
human,CHN,Q62,trust,1.9716134575373057,0.3238711525124352,True,0
adapter,CHN,Q63,trust,3.0001215344901051,0.66670717816336833,True,0.83519286560585593
adapter_persona,CHN,Q63,trust,2.8784701921920686,0.62615673073068956,True,0.70879060628547541
armA,CHN,Q63,trust,2.7764028906822205,0.59213429689407349,True,0.44194462855989963
armB,CHN,Q63,trust,4,1,True,0.99425843706073058
base,CHN,Q63,trust,2.9770270168155579,0.65900900560518594,True,0.78469424563087919
base_fixed_USA,CHN,Q63,trust,2.9708565747832969,0.6569521915944323,True,0.77877174181143161
persona,CHN,Q63,trust,2.8827708901903382,0.62759029673011268,True,0.68055757871862754
uniform,CHN,Q63,trust,2.5,0.5,True,0.33165848681255761
human,CHN,Q63,trust,1.9110410194765657,0.30368033982552189,True,0
adapter,CHN,Q64,trust,2.7958577200655661,0.5986192400218554,True,0.56076275818862387
